SaleID,Customer ID,SaleDate,Invoice Date,Payment Date,Invoice Amount,Payment Amount,Due Date,QuantitySold,UnitPrice,TransactionID,TransactionDate,TransactionType,Amount,Category,Description,DaysToCollect,DaysToPay,DaysToCollect_avg_DSO,DaysToPay_avg_DPO,InventoryTurnover
SALE00201,CUST040,2023-07-20,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,270,298.32,TXN00201,2023-07-20,Cash Inflow,159840,Financing Activities,Transaction 201,78,78,78.0,78.0,270
SALE00221,CUST040,2023-08-09,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,54,393.08,TXN00221,2023-08-09,Cash Inflow,130887,Operating Activities,Transaction 221,78,78,78.0,78.0,54
SALE00227,CUST040,2023-08-15,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,99,26.75,TXN00227,2023-08-15,Cash Inflow,123606,Investing Activities,Transaction 227,78,78,78.0,78.0,99
SALE00284,CUST040,2023-10-11,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,108,378.69,TXN00284,2023-10-11,Cash Inflow,76563,Operating Activities,Transaction 284,78,78,78.0,78.0,108
SALE00286,CUST040,2023-10-13,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,315,151.46,TXN00286,2023-10-13,Cash Inflow,144216,Operating Activities,Transaction 286,78,78,78.0,78.0,315
SALE00324,CUST040,2023-11-20,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,423,203.24,TXN00324,2023-11-20,Cash Outflow,14580,Operating Activities,Transaction 324,78,78,78.0,78.0,423
SALE00347,CUST040,2023-12-13,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,333,361.64,TXN00347,2023-12-13,Cash Inflow,66582,Operating Activities,Transaction 347,78,78,78.0,78.0,333
SALE00358,CUST040,2023-12-24,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,117,100.76,TXN00358,2023-12-24,Cash Outflow,11826,Operating Activities,Transaction 358,78,78,78.0,78.0,117
SALE00488,CUST040,2024-05-02,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,270,363.5,TXN00488,2024-05-02,Cash Outflow,148788,Investing Activities,Transaction 488,78,78,78.0,78.0,270
SALE00534,CUST040,2024-06-17,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,252,220.87,TXN00534,2024-06-17,Cash Inflow,19098,Financing Activities,Transaction 534,78,78,78.0,78.0,252
SALE00585,CUST040,2024-08-07,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,198,431.19,TXN00585,2024-08-07,Cash Outflow,124650,Financing Activities,Transaction 585,78,78,78.0,78.0,198
SALE00672,CUST040,2024-11-02,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,171,118.32,TXN00672,2024-11-02,Cash Outflow,101844,Financing Activities,Transaction 672,78,78,78.0,78.0,171
SALE00721,CUST040,2024-12-21,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,54,377.28,TXN00721,2024-12-21,Cash Outflow,174150,Investing Activities,Transaction 721,78,78,78.0,78.0,54
SALE00812,CUST040,2025-03-22,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,180,16.57,TXN00812,2025-03-22,Cash Inflow,68031,Operating Activities,Transaction 812,78,78,78.0,78.0,180
SALE00861,CUST040,2025-05-10,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,45,275.85,TXN00861,2025-05-10,Cash Outflow,113895,Financing Activities,Transaction 861,78,78,78.0,78.0,45
SALE00216,CUST036,2023-08-04,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,280,186.03,TXN00216,2023-08-04,Cash Inflow,158018,Financing Activities,Transaction 216,-257,-257,-257.0,-257.0,280
SALE00300,CUST036,2023-10-27,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,70,318.8,TXN00300,2023-10-27,Cash Outflow,90776,Investing Activities,Transaction 300,-257,-257,-257.0,-257.0,70
SALE00303,CUST036,2023-10-30,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,364,196.41,TXN00303,2023-10-30,Cash Inflow,135576,Investing Activities,Transaction 303,-257,-257,-257.0,-257.0,364
SALE00449,CUST036,2024-03-24,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,252,242.69,TXN00449,2024-03-24,Cash Inflow,167790,Investing Activities,Transaction 449,-257,-257,-257.0,-257.0,252
SALE00567,CUST036,2024-07-20,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,658,168.52,TXN00567,2024-07-20,Cash Outflow,228900,Investing Activities,Transaction 567,-257,-257,-257.0,-257.0,658
SALE00804,CUST036,2025-03-14,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,616,392.3,TXN00804,2025-03-14,Cash Inflow,139146,Operating Activities,Transaction 804,-257,-257,-257.0,-257.0,616
SALE00971,CUST036,2025-08-28,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,28,215.86,TXN00971,2025-08-28,Cash Outflow,254100,Financing Activities,Transaction 971,-257,-257,-257.0,-257.0,28
SALE00977,CUST036,2025-09-03,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,574,292.85,TXN00977,2025-09-03,Cash Outflow,240660,Investing Activities,Transaction 977,-257,-257,-257.0,-257.0,574
SALE00218,CUST026,2023-08-06,2023-07-13,2023-03-21,29102.75,35738.69,2023-11-17,55,306.71,TXN00218,2023-08-06,Cash Inflow,29210,Operating Activities,Transaction 218,-114,-114,-114.0,-114.0,55
SALE00304,CUST026,2023-10-31,2023-07-13,2023-03-21,29102.75,35738.69,2023-11-17,20,278.76,TXN00304,2023-10-31,Cash Outflow,97980,Operating Activities,Transaction 304,-114,-114,-114.0,-114.0,20
SALE00607,CUST026,2024-08-29,2023-07-13,2023-03-21,29102.75,35738.69,2023-11-17,20,494.25,TXN00607,2024-08-29,Cash Inflow,29095,Investing Activities,Transaction 607,-114,-114,-114.0,-114.0,20
SALE00624,CUST026,2024-09-15,2023-07-13,2023-03-21,29102.75,35738.69,2023-11-17,185,211.94,TXN00624,2024-09-15,Cash Outflow,47590,Financing Activities,Transaction 624,-114,-114,-114.0,-114.0,185
SALE00766,CUST026,2025-02-04,2023-07-13,2023-03-21,29102.75,35738.69,2023-11-17,170,192.0,TXN00766,2025-02-04,Cash Inflow,96335,Investing Activities,Transaction 766,-114,-114,-114.0,-114.0,170
SALE00220,CUST072,2023-08-08,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,165,271.42,TXN00220,2023-08-08,Cash Inflow,100749,Operating Activities,Transaction 220,-35,-35,-35.0,-35.0,165
SALE00285,CUST072,2023-10-12,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,385,54.34,TXN00285,2023-10-12,Cash Outflow,105204,Investing Activities,Transaction 285,-35,-35,-35.0,-35.0,385
SALE00397,CUST072,2024-02-01,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,440,319.69,TXN00397,2024-02-01,Cash Outflow,110264,Financing Activities,Transaction 397,-35,-35,-35.0,-35.0,440
SALE00415,CUST072,2024-02-19,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,341,301.92,TXN00415,2024-02-19,Cash Inflow,198979,Financing Activities,Transaction 415,-35,-35,-35.0,-35.0,341
SALE00416,CUST072,2024-02-20,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,99,206.58,TXN00416,2024-02-20,Cash Inflow,147961,Investing Activities,Transaction 416,-35,-35,-35.0,-35.0,99
SALE00457,CUST072,2024-04-01,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,275,339.06,TXN00457,2024-04-01,Cash Outflow,116523,Investing Activities,Transaction 457,-35,-35,-35.0,-35.0,275
SALE00461,CUST072,2024-04-05,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,363,433.7,TXN00461,2024-04-05,Cash Outflow,178288,Financing Activities,Transaction 461,-35,-35,-35.0,-35.0,363
SALE00518,CUST072,2024-06-01,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,363,468.86,TXN00518,2024-06-01,Cash Outflow,33803,Investing Activities,Transaction 518,-35,-35,-35.0,-35.0,363
SALE00543,CUST072,2024-06-26,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,506,122.16,TXN00543,2024-06-26,Cash Inflow,160160,Investing Activities,Transaction 543,-35,-35,-35.0,-35.0,506
SALE00589,CUST072,2024-08-11,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,110,60.05,TXN00589,2024-08-11,Cash Outflow,111650,Investing Activities,Transaction 589,-35,-35,-35.0,-35.0,110
SALE00676,CUST072,2024-11-06,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,495,98.49,TXN00676,2024-11-06,Cash Inflow,27863,Financing Activities,Transaction 676,-35,-35,-35.0,-35.0,495
SALE00701,CUST072,2024-12-01,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,132,283.44,TXN00701,2024-12-01,Cash Outflow,44704,Operating Activities,Transaction 701,-35,-35,-35.0,-35.0,132
SALE00749,CUST072,2025-01-18,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,253,248.43,TXN00749,2025-01-18,Cash Inflow,96008,Investing Activities,Transaction 749,-35,-35,-35.0,-35.0,253
SALE00960,CUST072,2025-08-17,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,330,451.64,TXN00960,2025-08-17,Cash Inflow,15334,Investing Activities,Transaction 960,-35,-35,-35.0,-35.0,330
SALE00246,CUST073,2023-09-03,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,456,134.57,TXN00246,2023-09-03,Cash Outflow,29004,Financing Activities,Transaction 246,22,22,22.0,22.0,456
SALE00366,CUST073,2024-01-01,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,96,11.27,TXN00366,2024-01-01,Cash Inflow,214416,Investing Activities,Transaction 366,22,22,22.0,22.0,96
SALE00491,CUST073,2024-05-05,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,540,411.18,TXN00491,2024-05-05,Cash Outflow,115272,Investing Activities,Transaction 491,22,22,22.0,22.0,540
SALE00606,CUST073,2024-08-28,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,552,61.79,TXN00606,2024-08-28,Cash Inflow,91428,Financing Activities,Transaction 606,22,22,22.0,22.0,552
SALE00688,CUST073,2024-11-18,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,516,83.83,TXN00688,2024-11-18,Cash Inflow,153120,Financing Activities,Transaction 688,22,22,22.0,22.0,516
SALE00708,CUST073,2024-12-08,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,588,332.2,TXN00708,2024-12-08,Cash Outflow,134940,Investing Activities,Transaction 708,22,22,22.0,22.0,588
SALE00831,CUST073,2025-04-10,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,588,388.21,TXN00831,2025-04-10,Cash Inflow,99756,Operating Activities,Transaction 831,22,22,22.0,22.0,588
SALE00863,CUST073,2025-05-12,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,564,278.93,TXN00863,2025-05-12,Cash Outflow,143100,Operating Activities,Transaction 863,22,22,22.0,22.0,564
SALE00898,CUST073,2025-06-16,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,108,178.39,TXN00898,2025-06-16,Cash Outflow,75564,Financing Activities,Transaction 898,22,22,22.0,22.0,108
SALE00253,CUST057,2023-09-10,2023-08-23,2023-08-19,88660.8,83519.11,2023-04-24,429,470.51,TXN00253,2023-09-10,Cash Outflow,134745,Financing Activities,Transaction 253,-4,-4,-4.0,-4.0,429
SALE00335,CUST057,2023-12-01,2023-08-23,2023-08-19,88660.8,83519.11,2023-04-24,546,196.24,TXN00335,2023-12-01,Cash Outflow,181077,Investing Activities,Transaction 335,-4,-4,-4.0,-4.0,546
SALE00418,CUST057,2024-02-22,2023-08-23,2023-08-19,88660.8,83519.11,2023-04-24,182,178.34,TXN00418,2024-02-22,Cash Outflow,32370,Investing Activities,Transaction 418,-4,-4,-4.0,-4.0,182
SALE00500,CUST057,2024-05-14,2023-08-23,2023-08-19,88660.8,83519.11,2023-04-24,611,244.88,TXN00500,2024-05-14,Cash Outflow,154466,Financing Activities,Transaction 500,-4,-4,-4.0,-4.0,611
SALE00516,CUST057,2024-05-30,2023-08-23,2023-08-19,88660.8,83519.11,2023-04-24,598,69.8,TXN00516,2024-05-30,Cash Inflow,255476,Investing Activities,Transaction 516,-4,-4,-4.0,-4.0,598
SALE00836,CUST057,2025-04-15,2023-08-23,2023-08-19,88660.8,83519.11,2023-04-24,481,72.71,TXN00836,2025-04-15,Cash Outflow,50128,Financing Activities,Transaction 836,-4,-4,-4.0,-4.0,481
SALE00946,CUST057,2025-08-03,2023-08-23,2023-08-19,88660.8,83519.11,2023-04-24,546,73.61,TXN00946,2025-08-03,Cash Inflow,246220,Operating Activities,Transaction 946,-4,-4,-4.0,-4.0,546
SALE00262,CUST017,2023-09-19,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,320,334.2,TXN00262,2023-09-19,Cash Outflow,157728,Operating Activities,Transaction 262,96,96,96.0,96.0,320
SALE00331,CUST017,2023-11-27,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,48,449.39,TXN00331,2023-11-27,Cash Inflow,40896,Investing Activities,Transaction 331,96,96,96.0,96.0,48
SALE00348,CUST017,2023-12-14,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,216,205.95,TXN00348,2023-12-14,Cash Outflow,85176,Investing Activities,Transaction 348,96,96,96.0,96.0,216
SALE00454,CUST017,2024-03-29,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,344,371.22,TXN00454,2024-03-29,Cash Outflow,108696,Financing Activities,Transaction 454,96,96,96.0,96.0,344
SALE00474,CUST017,2024-04-18,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,392,147.05,TXN00474,2024-04-18,Cash Outflow,112600,Investing Activities,Transaction 474,96,96,96.0,96.0,392
SALE00528,CUST017,2024-06-11,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,184,103.97,TXN00528,2024-06-11,Cash Outflow,94976,Operating Activities,Transaction 528,96,96,96.0,96.0,184
SALE00554,CUST017,2024-07-07,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,80,267.5,TXN00554,2024-07-07,Cash Outflow,158000,Investing Activities,Transaction 554,96,96,96.0,96.0,80
SALE00737,CUST017,2025-01-06,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,136,24.24,TXN00737,2025-01-06,Cash Outflow,114192,Investing Activities,Transaction 737,96,96,96.0,96.0,136
SALE00738,CUST017,2025-01-07,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,184,91.77,TXN00738,2025-01-07,Cash Inflow,82016,Operating Activities,Transaction 738,96,96,96.0,96.0,184
SALE00741,CUST017,2025-01-10,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,176,207.14,TXN00741,2025-01-10,Cash Inflow,62328,Investing Activities,Transaction 741,96,96,96.0,96.0,176
SALE00777,CUST017,2025-02-15,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,32,495.65,TXN00777,2025-02-15,Cash Inflow,139520,Financing Activities,Transaction 777,96,96,96.0,96.0,32
SALE00798,CUST017,2025-03-08,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,280,469.3,TXN00798,2025-03-08,Cash Inflow,40344,Financing Activities,Transaction 798,96,96,96.0,96.0,280
SALE00871,CUST017,2025-05-20,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,280,57.81,TXN00871,2025-05-20,Cash Inflow,153112,Investing Activities,Transaction 871,96,96,96.0,96.0,280
SALE00968,CUST017,2025-08-25,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,232,65.34,TXN00968,2025-08-25,Cash Outflow,98296,Investing Activities,Transaction 968,96,96,96.0,96.0,232
SALE00273,CUST034,2023-09-30,2023-10-28,2023-07-08,41125.86,44087.16,2023-10-02,304,304.3,TXN00273,2023-09-30,Cash Outflow,19264,Operating Activities,Transaction 273,-112,-112,-112.0,-112.0,304
SALE00603,CUST034,2024-08-25,2023-10-28,2023-07-08,41125.86,44087.16,2023-10-02,72,445.8,TXN00603,2024-08-25,Cash Outflow,94752,Financing Activities,Transaction 603,-112,-112,-112.0,-112.0,72
SALE00626,CUST034,2024-09-17,2023-10-28,2023-07-08,41125.86,44087.16,2023-10-02,304,416.96,TXN00626,2024-09-17,Cash Outflow,57896,Operating Activities,Transaction 626,-112,-112,-112.0,-112.0,304
SALE00713,CUST034,2024-12-13,2023-10-28,2023-07-08,41125.86,44087.16,2023-10-02,152,347.06,TXN00713,2024-12-13,Cash Inflow,61712,Investing Activities,Transaction 713,-112,-112,-112.0,-112.0,152
SALE00765,CUST034,2025-02-03,2023-10-28,2023-07-08,41125.86,44087.16,2023-10-02,360,125.57,TXN00765,2025-02-03,Cash Inflow,62512,Financing Activities,Transaction 765,-112,-112,-112.0,-112.0,360
SALE00279,CUST052,2023-10-06,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,352,88.05,TXN00279,2023-10-06,Cash Inflow,155552,Investing Activities,Transaction 279,-141,-141,-141.0,-141.0,352
SALE00433,CUST052,2024-03-08,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,320,187.84,TXN00433,2024-03-08,Cash Inflow,83328,Investing Activities,Transaction 433,-141,-141,-141.0,-141.0,320
SALE00492,CUST052,2024-05-06,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,232,168.04,TXN00492,2024-05-06,Cash Inflow,114872,Financing Activities,Transaction 492,-141,-141,-141.0,-141.0,232
SALE00497,CUST052,2024-05-11,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,144,290.79,TXN00497,2024-05-11,Cash Inflow,126864,Operating Activities,Transaction 497,-141,-141,-141.0,-141.0,144
SALE00501,CUST052,2024-05-15,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,16,163.73,TXN00501,2024-05-15,Cash Inflow,147512,Investing Activities,Transaction 501,-141,-141,-141.0,-141.0,16
SALE00570,CUST052,2024-07-23,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,88,107.44,TXN00570,2024-07-23,Cash Inflow,52976,Financing Activities,Transaction 570,-141,-141,-141.0,-141.0,88
SALE00652,CUST052,2024-10-13,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,208,31.43,TXN00652,2024-10-13,Cash Outflow,38768,Investing Activities,Transaction 652,-141,-141,-141.0,-141.0,208
SALE00675,CUST052,2024-11-05,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,136,283.33,TXN00675,2024-11-05,Cash Outflow,13320,Operating Activities,Transaction 675,-141,-141,-141.0,-141.0,136
SALE00715,CUST052,2024-12-15,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,248,273.96,TXN00715,2024-12-15,Cash Outflow,156960,Investing Activities,Transaction 715,-141,-141,-141.0,-141.0,248
SALE00988,CUST052,2025-09-14,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,240,91.89,TXN00988,2025-09-14,Cash Outflow,105856,Operating Activities,Transaction 988,-141,-141,-141.0,-141.0,240
SALE00996,CUST052,2025-09-22,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,240,186.59,TXN00996,2025-09-22,Cash Inflow,11648,Investing Activities,Transaction 996,-141,-141,-141.0,-141.0,240
SALE00297,CUST039,2023-10-24,2023-07-28,2023-03-29,41147.87,33423.07,2023-12-27,245,155.47,TXN00297,2023-10-24,Cash Outflow,87178,Operating Activities,Transaction 297,-121,-121,-121.0,-121.0,245
SALE00353,CUST039,2023-12-19,2023-07-28,2023-03-29,41147.87,33423.07,2023-12-27,70,431.11,TXN00353,2023-12-19,Cash Inflow,102571,Financing Activities,Transaction 353,-121,-121,-121.0,-121.0,70
SALE00379,CUST039,2024-01-14,2023-07-28,2023-03-29,41147.87,33423.07,2023-12-27,301,368.66,TXN00379,2024-01-14,Cash Outflow,27076,Investing Activities,Transaction 379,-121,-121,-121.0,-121.0,301
SALE00396,CUST039,2024-01-31,2023-07-28,2023-03-29,41147.87,33423.07,2023-12-27,91,135.87,TXN00396,2024-01-31,Cash Outflow,85358,Operating Activities,Transaction 396,-121,-121,-121.0,-121.0,91
SALE00467,CUST039,2024-04-11,2023-07-28,2023-03-29,41147.87,33423.07,2023-12-27,196,121.41,TXN00467,2024-04-11,Cash Outflow,78274,Investing Activities,Transaction 467,-121,-121,-121.0,-121.0,196
SALE00698,CUST039,2024-11-28,2023-07-28,2023-03-29,41147.87,33423.07,2023-12-27,210,439.8,TXN00698,2024-11-28,Cash Outflow,115038,Financing Activities,Transaction 698,-121,-121,-121.0,-121.0,210
SALE00844,CUST039,2025-04-23,2023-07-28,2023-03-29,41147.87,33423.07,2023-12-27,238,81.03,TXN00844,2025-04-23,Cash Inflow,125874,Operating Activities,Transaction 844,-121,-121,-121.0,-121.0,238
SALE00317,CUST092,2023-11-13,2023-09-29,2023-03-10,69445.38,75222.46,2023-06-04,462,457.98,TXN00317,2023-11-13,Cash Inflow,88032,Operating Activities,Transaction 317,-203,-203,-203.0,-203.0,462
SALE00404,CUST092,2024-02-08,2023-09-29,2023-03-10,69445.38,75222.46,2023-06-04,168,228.44,TXN00404,2024-02-08,Cash Inflow,151396,Investing Activities,Transaction 404,-203,-203,-203.0,-203.0,168
SALE00666,CUST092,2024-10-27,2023-09-29,2023-03-10,69445.38,75222.46,2023-06-04,308,339.01,TXN00666,2024-10-27,Cash Inflow,155624,Operating Activities,Transaction 666,-203,-203,-203.0,-203.0,308
SALE00696,CUST092,2024-11-26,2023-09-29,2023-03-10,69445.38,75222.46,2023-06-04,616,55.94,TXN00696,2024-11-26,Cash Outflow,215586,Investing Activities,Transaction 696,-203,-203,-203.0,-203.0,616
SALE00706,CUST092,2024-12-06,2023-09-29,2023-03-10,69445.38,75222.46,2023-06-04,238,105.04,TXN00706,2024-12-06,Cash Inflow,268086,Financing Activities,Transaction 706,-203,-203,-203.0,-203.0,238
SALE00815,CUST092,2025-03-25,2023-09-29,2023-03-10,69445.38,75222.46,2023-06-04,420,27.78,TXN00815,2025-03-25,Cash Outflow,254086,Investing Activities,Transaction 815,-203,-203,-203.0,-203.0,420
SALE00340,CUST009,2023-12-06,2023-04-10,2023-09-28,55430.15,51703.56,2023-08-09,300,312.5,TXN00340,2023-12-06,Cash Outflow,148820,Financing Activities,Transaction 340,171,171,171.0,171.0,300
SALE00357,CUST009,2023-12-23,2023-04-10,2023-09-28,55430.15,51703.56,2023-08-09,380,398.77,TXN00357,2023-12-23,Cash Outflow,134990,Operating Activities,Transaction 357,171,171,171.0,171.0,380
SALE00502,CUST009,2024-05-16,2023-04-10,2023-09-28,55430.15,51703.56,2023-08-09,280,307.12,TXN00502,2024-05-16,Cash Inflow,150960,Financing Activities,Transaction 502,171,171,171.0,171.0,280
SALE00510,CUST009,2024-05-24,2023-04-10,2023-09-28,55430.15,51703.56,2023-08-09,390,69.66,TXN00510,2024-05-24,Cash Outflow,133800,Operating Activities,Transaction 510,171,171,171.0,171.0,390
SALE00595,CUST009,2024-08-17,2023-04-10,2023-09-28,55430.15,51703.56,2023-08-09,170,465.86,TXN00595,2024-08-17,Cash Outflow,172130,Investing Activities,Transaction 595,171,171,171.0,171.0,170
SALE00891,CUST009,2025-06-09,2023-04-10,2023-09-28,55430.15,51703.56,2023-08-09,290,135.19,TXN00891,2025-06-09,Cash Inflow,37240,Operating Activities,Transaction 891,171,171,171.0,171.0,290
