SaleID,Customer ID,SaleDate,Invoice Date,Payment Date,Invoice Amount,Payment Amount,Due Date,Invoice Amount,QuantitySold,UnitPrice,TransactionID,TransactionDate,TransactionType,Amount,Category,Description
SALE00977,CUST036,2025-09-03,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,73662.28,574,292.85,TXN00977,2025-09-03,Cash Outflow,240660,Investing Activities,Transaction 977
SALE00978,CUST028,2025-09-04,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,40126.62,187,371.65,TXN00978,2025-09-04,Cash Outflow,117491,Operating Activities,Transaction 978
SALE00979,CUST093,2025-09-05,2023-11-06,2023-07-21,32409.46,37029.52,2023-10-06,32409.46,280,405.04,TXN00979,2025-09-05,Cash Outflow,52899,Operating Activities,Transaction 979
SALE00980,CUST047,2025-09-06,2023-05-03,2023-12-20,42250.76,38453.67,2023-12-28,42250.76,248,423.43,TXN00980,2025-09-06,Cash Outflow,132656,Investing Activities,Transaction 980
SALE00981,CUST076,2025-09-07,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,61813.47,340,134.45,TXN00981,2025-09-07,Cash Outflow,11610,Operating Activities,Transaction 981
SALE00982,CUST030,2025-09-08,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,76021.64,336,25.25,TXN00982,2025-09-08,Cash Outflow,72016,Operating Activities,Transaction 982
SALE00983,CUST023,2025-09-09,2023-09-15,2023-12-16,61594.92,46022.24,2023-11-23,61594.92,495,372.25,TXN00983,2025-09-09,Cash Outflow,178321,Financing Activities,Transaction 983
SALE00984,CUST016,2025-09-10,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,22541.61,245,62.11,TXN00984,2025-09-10,Cash Inflow,23940,Investing Activities,Transaction 984
SALE00985,CUST014,2025-09-11,2023-09-06,2023-03-07,43946.33,48109.76,2023-11-25,43946.33,336,164.31,TXN00985,2025-09-11,Cash Outflow,115514,Investing Activities,Transaction 985
SALE00986,CUST074,2025-09-12,2023-05-15,2023-07-10,29881.460000000003,27693.14,2023-04-13,29881.460000000003,36,11.87,TXN00986,2025-09-12,Cash Outflow,87150,Financing Activities,Transaction 986
SALE00987,CUST071,2025-09-13,2023-07-21,2023-11-06,47666.2,52730.51,2023-12-14,47666.2,190,344.02,TXN00987,2025-09-13,Cash Outflow,94460,Operating Activities,Transaction 987
SALE00988,CUST052,2025-09-14,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,55221.17,240,91.89,TXN00988,2025-09-14,Cash Outflow,105856,Operating Activities,Transaction 988
SALE00989,CUST037,2025-09-15,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,39262.39,49,331.09,TXN00989,2025-09-15,Cash Outflow,47152,Investing Activities,Transaction 989
SALE00990,CUST029,2025-09-16,2023-02-08,2023-08-10,29938.3,37134.09,2023-07-21,29938.3,80,495.95,TXN00990,2025-09-16,Cash Outflow,134472,Operating Activities,Transaction 990
SALE00991,CUST067,2025-09-17,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,39448.68,328,45.61,TXN00991,2025-09-17,Cash Outflow,112144,Financing Activities,Transaction 991
SALE00992,CUST015,2025-09-18,2023-09-21,2023-09-15,28619.02,55478.62,2023-01-31,28619.02,256,47.77,TXN00992,2025-09-18,Cash Outflow,6816,Financing Activities,Transaction 992
SALE00993,CUST100,2025-09-19,2023-07-14,2023-10-05,31620.24,29781.05,2023-03-26,31620.24,204,176.79,TXN00993,2025-09-19,Cash Outflow,45030,Investing Activities,Transaction 993
SALE00994,CUST047,2025-09-20,2023-05-03,2023-12-20,42250.76,38453.67,2023-12-28,42250.76,224,434.53,TXN00994,2025-09-20,Cash Outflow,116288,Financing Activities,Transaction 994
SALE00995,CUST046,2025-09-21,2023-09-06,2023-12-07,26529.85,30986.059999999998,2023-12-20,26529.85,105,115.61,TXN00995,2025-09-21,Cash Outflow,119294,Financing Activities,Transaction 995
SALE00996,CUST052,2025-09-22,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,55221.17,240,186.59,TXN00996,2025-09-22,Cash Inflow,11648,Investing Activities,Transaction 996
SALE00997,CUST019,2025-09-23,2023-06-27,2023-06-30,60683.57,73103.47,2023-03-04,60683.57,481,43.57,TXN00997,2025-09-23,Cash Inflow,33423,Financing Activities,Transaction 997
SALE00998,CUST077,2025-09-24,2023-03-13,2023-05-07,54351.72,47617.9,2023-08-06,54351.72,232,383.95,TXN00998,2025-09-24,Cash Outflow,72760,Financing Activities,Transaction 998
SALE00999,CUST021,2025-09-25,2023-04-02,2023-10-16,89729.16,79997.27,2023-07-09,89729.16,330,210.07,TXN00999,2025-09-25,Cash Outflow,234600,Financing Activities,Transaction 999
SALE01000,CUST064,2025-09-26,2023-10-25,2023-11-30,51270.67,45600.7,2023-08-26,51270.67,36,382.03,TXN01000,2025-09-26,Cash Inflow,119727,Operating Activities,Transaction 1000
